review_id,movie_id,rating,review_date
2068,56,5,2020-03-27
2069,104,2,2020-03-27
2070,178,5,2020-03-27
2071,178,1,2020-03-27
2072,63,8,2020-03-27
2073,37,10,2020-03-27
2074,13,9,2020-03-27
2075,38,9,2020-03-27
2076,67,4,2020-03-27
2077,160,2,2020-03-27
2078,48,9,2020-03-27
2079,56,9,2020-03-27
2080,44,8,2020-03-27
2081,81,3,2020-03-27
2082,51,1,2020-03-27
2083,124,6,2020-03-27
2084,92,7,2020-03-27
2085,41,10,2020-03-27
2086,76,7,2020-03-27
2087,115,9,2020-03-27
2088,199,2,2020-03-27
2089,67,8,2020-03-28
2090,157,5,2020-03-28
2091,174,7,2020-03-28
2092,31,4,2020-03-28
2093,52,8,2020-03-28
2094,57,8,2020-03-28
2095,60,7,2020-03-28
2096,21,5,2020-03-28
2097,134,6,2020-03-28
2098,22,9,2020-03-28
2099,169,6,2020-03-28
2100,173,7,2020-03-28
2101,67,6,2020-03-28
2102,141,8,2020-03-28
2103,113,9,2020-03-28
2104,134,10,2020-03-28
2105,133,6,2020-03-28
2106,185,7,2020-03-28
2107,168,5,2020-03-28
2108,125,6,2020-03-28
2109,50,5,2020-03-28
2110,116,2,2020-03-28
2111,86,7,2020-03-28
2112,111,9,2020-03-28
2113,123,7,2020-03-29
2114,162,7,2020-03-29
2115,166,6,2020-03-29
2116,191,6,2020-03-29
2117,83,5,2020-03-29
2118,80,8,2020-03-29
2119,152,7,2020-03-29
2120,107,5,2020-03-29
2121,64,9,2020-03-29
2122,20,8,2020-03-29
2123,121,9,2020-03-29
2124,186,9,2020-03-29
2125,150,7,2020-03-29
2126,19,5,2020-03-29
2127,183,7,2020-03-29
2128,19,6,2020-03-29
2129,62,6,2020-03-29
2130,199,9,2020-03-29
2131,34,9,2020-03-29
2132,58,5,2020-03-29
2133,174,6,2020-03-29
2134,84,5,2020-03-29
2135,196,6,2020-03-29
2136,136,9,2020-03-29
2137,115,6,2020-03-30
2138,92,9,2020-03-30
2139,18,8,2020-03-30
2140,59,7,2020-03-30
2141,179,4,2020-03-30
2142,119,7,2020-03-30
2143,67,7,2020-03-30
2144,145,2,2020-03-30
2145,166,8,2020-03-30
2146,9,5,2020-03-30
2147,164,8,2020-03-30
2148,66,9,2020-03-30
2149,168,8,2020-03-30
2150,108,9,2020-03-30
2151,59,8,2020-03-30
2152,156,6,2020-03-30
2153,181,8,2020-03-30
2154,91,7,2020-03-30
2155,75,10,2020-03-30
2156,152,2,2020-03-30
2157,39,8,2020-03-30
2158,115,8,2020-03-30
2159,47,4,2020-03-30
2160,61,9,2020-03-30
2161,112,5,2020-03-31
2162,115,7,2020-03-31
2163,93,6,2020-03-31
2164,80,3,2020-03-31
2165,21,8,2020-03-31
2166,29,9,2020-03-31
2167,194,6,2020-03-31
2168,151,9,2020-03-31
2169,61,8,2020-03-31
2170,68,7,2020-03-31
2171,99,8,2020-03-31
2172,5,4,2020-03-31
2173,61,7,2020-03-31
2174,118,3,2020-03-31
2175,89,9,2020-03-31
2176,171,4,2020-03-31
2177,85,8,2020-03-31
2178,149,8,2020-03-31
2179,190,8,2020-03-31
2180,130,3,2020-03-31
2181,165,9,2020-03-31
2182,103,9,2020-03-31
2183,159,8,2020-03-31
2184,6,7,2020-03-31
2185,187,10,2020-04-01
2186,124,7,2020-04-01
2187,181,9,2020-04-01
2188,90,7,2020-04-01
2189,165,8,2020-04-01
2190,196,5,2020-04-01
2191,17,4,2020-04-01
2192,41,4,2020-04-01
2193,100,5,2020-04-01
2194,97,8,2020-04-01
2195,200,9,2020-04-01
2196,133,3,2020-04-01
2197,113,7,2020-04-01
2198,134,9,2020-04-01
2199,40,7,2020-04-01
2200,140,5,2020-04-01
2201,125,9,2020-04-01
2202,91,9,2020-04-01
2203,186,7,2020-04-01
2204,140,8,2020-04-01
2205,27,6,2020-04-01
2206,135,3,2020-04-01
2207,75,10,2020-04-01
2208,160,7,2020-04-01
2209,82,4,2020-04-02
2210,70,10,2020-04-02
2211,4,7,2020-04-02
2212,58,6,2020-04-02
2213,40,6,2020-04-02
2214,81,6,2020-04-02
2215,181,8,2020-04-02
2216,179,9,2020-04-02
2217,8,5,2020-04-02
2218,198,7,2020-04-02
2219,182,1,2020-04-02
2220,17,9,2020-04-02
2221,55,8,2020-04-02
2222,89,6,2020-04-02
2223,196,4,2020-04-02
2224,116,5,2020-04-02
2225,186,2,2020-04-02
2226,62,5,2020-04-02
2227,190,7,2020-04-02
2228,24,10,2020-04-02
2229,197,4,2020-04-02
2230,48,6,2020-04-02
2231,189,8,2020-04-02
2232,2,4,2020-04-02
2233,136,5,2020-04-03
2234,53,8,2020-04-03
2235,75,8,2020-04-03
2236,195,8,2020-04-03
2237,100,4,2020-04-03
2238,46,7,2020-04-03
2239,12,8,2020-04-03
2240,169,5,2020-04-03
2241,123,9,2020-04-03
2242,88,10,2020-04-03
2243,9,5,2020-04-03
2244,42,1,2020-04-03
2245,127,7,2020-04-03
2246,54,7,2020-04-03
2247,80,8,2020-04-03
2248,28,6,2020-04-03
2249,128,5,2020-04-03
2250,10,8,2020-04-03
2251,167,5,2020-04-03
2252,31,7,2020-04-03
2253,142,9,2020-04-03
2254,29,7,2020-04-03
2255,53,7,2020-04-03
2256,163,4,2020-04-03
2257,73,8,2020-04-04
2258,144,7,2020-04-04
2259,24,4,2020-04-04
2260,140,9,2020-04-04
2261,72,6,2020-04-04
2262,53,10,2020-04-04
2263,13,4,2020-04-04
2264,180,8,2020-04-04
2265,146,6,2020-04-04
2266,118,7,2020-04-04
2267,187,4,2020-04-04
2268,127,10,2020-04-04
2269,196,8,2020-04-04
2270,56,6,2020-04-04
2271,43,8,2020-04-04
2272,6,7,2020-04-04
2273,181,6,2020-04-04
2274,182,6,2020-04-04
2275,196,9,2020-04-04
2276,79,9,2020-04-04
2277,19,7,2020-04-04
2278,51,5,2020-04-04
2279,33,5,2020-04-04
2280,29,5,2020-04-04
2281,16,3,2020-04-05
2282,129,6,2020-04-05
2283,164,7,2020-04-05
2284,102,9,2020-04-05
2285,129,9,2020-04-05
2286,184,5,2020-04-05
2287,69,8,2020-04-05
2288,193,9,2020-04-05
2289,99,7,2020-04-05
2290,158,4,2020-04-05
2291,146,8,2020-04-05
2292,194,9,2020-04-05
2293,158,5,2020-04-05
2294,75,7,2020-04-05
2295,121,7,2020-04-05
2296,145,7,2020-04-05
2297,79,10,2020-04-05
2298,109,8,2020-04-05
2299,50,7,2020-04-05
2300,182,7,2020-04-05
2301,23,7,2020-04-05
2302,66,8,2020-04-05
2303,36,6,2020-04-05
2304,36,3,2020-04-05
2305,116,6,2020-04-06
2306,58,8,2020-04-06
2307,135,4,2020-04-06
2308,72,8,2020-04-06
2309,74,8,2020-04-06
2310,92,2,2020-04-06
2311,63,7,2020-04-06
2312,121,7,2020-04-06
2313,195,7,2020-04-06
2314,9,8,2020-04-06
2315,54,1,2020-04-06
2316,197,7,2020-04-06
2317,165,7,2020-04-06
2318,198,7,2020-04-06
2319,81,3,2020-04-06
2320,146,3,2020-04-06
2321,80,9,2020-04-06
2322,21,7,2020-04-06
2323,170,8,2020-04-06
2324,64,4,2020-04-06
2325,15,4,2020-04-06
2326,169,5,2020-04-06
2327,200,8,2020-04-06
2328,69,2,2020-04-06
2329,177,5,2020-04-07
2330,31,4,2020-04-07
2331,96,8,2020-04-07
2332,113,7,2020-04-07
2333,184,6,2020-04-07
2334,162,6,2020-04-07
2335,163,6,2020-04-07
2336,71,3,2020-04-07
2337,160,7,2020-04-07
2338,148,5,2020-04-07
2339,163,8,2020-04-07
2340,61,7,2020-04-07
2341,104,4,2020-04-07
2342,143,5,2020-04-07
2343,39,3,2020-04-07
2344,107,6,2020-04-07
2345,166,7,2020-04-07
2346,49,8,2020-04-07
2347,78,4,2020-04-07
2348,89,7,2020-04-07
2349,120,8,2020-04-07
2350,62,2,2020-04-07
2351,18,6,2020-04-07
2352,53,3,2020-04-07
2353,200,1,2020-04-08
2354,93,6,2020-04-08
2355,195,8,2020-04-08
2356,34,7,2020-04-08
2357,75,7,2020-04-08
2358,43,6,2020-04-08
2359,15,6,2020-04-08
2360,141,4,2020-04-08
2361,12,8,2020-04-08
2362,130,9,2020-04-08
2363,22,6,2020-04-08
2364,89,10,2020-04-08
2365,87,4,2020-04-08
2366,27,6,2020-04-08
2367,128,10,2020-04-08
2368,106,6,2020-04-08
2369,171,8,2020-04-08
2370,193,10,2020-04-08
2371,177,9,2020-04-08
2372,168,9,2020-04-08
2373,15,10,2020-04-08
2374,155,9,2020-04-08
2375,178,6,2020-04-08
2376,141,10,2020-04-08
2377,187,6,2020-04-09
2378,73,6,2020-04-09
2379,49,6,2020-04-09
2380,118,5,2020-04-09
2381,122,7,2020-04-09
2382,134,7,2020-04-09
2383,134,8,2020-04-09
2384,14,7,2020-04-09
2385,27,7,2020-04-09
2386,98,8,2020-04-09
2387,93,5,2020-04-09
2388,5,4,2020-04-09
2389,47,3,2020-04-09
2390,193,8,2020-04-09
2391,74,5,2020-04-09
2392,70,4,2020-04-09
2393,121,9,2020-04-09
2394,23,8,2020-04-09
2395,15,8,2020-04-09
2396,29,8,2020-04-09
2397,2,6,2020-04-09
2398,22,9,2020-04-09
2399,2,4,2020-04-09
2400,126,4,2020-04-09
2401,52,3,2020-04-10
2402,59,9,2020-04-10
2403,15,4,2020-04-10
2404,170,7,2020-04-10
2405,79,3,2020-04-10
2406,110,3,2020-04-10
2407,113,9,2020-04-10
2408,193,7,2020-04-10
2409,37,4,2020-04-10
2410,97,7,2020-04-10
2411,20,7,2020-04-10
2412,133,6,2020-04-10
2413,39,7,2020-04-10
2414,106,5,2020-04-10
2415,17,6,2020-04-10
2416,27,8,2020-04-10
2417,180,7,2020-04-10
2418,75,9,2020-04-10
2419,189,5,2020-04-10
2420,115,10,2020-04-10
2421,145,9,2020-04-10
2422,191,3,2020-04-10
2423,16,8,2020-04-10
2424,133,10,2020-04-10
2425,53,5,2020-04-11
2426,40,6,2020-04-11
2427,47,7,2020-04-11
2428,120,6,2020-04-11
2429,40,1,2020-04-11
2430,177,6,2020-04-11
2431,73,8,2020-04-11
2432,69,4,2020-04-11
2433,152,4,2020-04-11
2434,15,4,2020-04-11
2435,132,6,2020-04-11
2436,45,8,2020-04-11
2437,52,7,2020-04-11
2438,123,8,2020-04-11
2439,60,6,2020-04-11
2440,192,7,2020-04-11
2441,121,8,2020-04-11
2442,46,5,2020-04-11
2443,59,5,2020-04-11
2444,190,8,2020-04-11
2445,23,9,2020-04-11
2446,133,5,2020-04-11
2447,62,5,2020-04-11
2448,154,5,2020-04-11
2449,165,6,2020-04-12
2450,119,5,2020-04-12
2451,187,7,2020-04-12
2452,97,9,2020-04-12
2453,183,3,2020-04-12
2454,49,10,2020-04-12
2455,64,5,2020-04-12
2456,7,10,2020-04-12
2457,142,3,2020-04-12
2458,75,8,2020-04-12
2459,192,5,2020-04-12
2460,132,7,2020-04-12
2461,42,8,2020-04-12
2462,65,9,2020-04-12
2463,96,4,2020-04-12
2464,80,9,2020-04-12
2465,91,8,2020-04-12
2466,130,9,2020-04-12
2467,4,7,2020-04-12
2468,29,6,2020-04-12
2469,14,6,2020-04-12
2470,147,7,2020-04-12
2471,199,8,2020-04-12
2472,134,10,2020-04-12
2473,117,6,2020-04-13
2474,30,6,2020-04-13
2475,156,5,2020-04-13
2476,179,5,2020-04-13
2477,108,8,2020-04-13
2478,5,8,2020-04-13
2479,82,7,2020-04-13
2480,54,5,2020-04-13
2481,64,6,2020-04-13
2482,105,5,2020-04-13
2483,45,5,2020-04-13
2484,41,8,2020-04-13
2485,96,4,2020-04-13
2486,80,3,2020-04-13
2487,11,6,2020-04-13
2488,13,10,2020-04-13
2489,11,7,2020-04-13
2490,116,7,2020-04-13
2491,106,1,2020-04-13
2492,175,10,2020-04-13
2493,187,8,2020-04-13
2494,71,6,2020-04-13
2495,166,7,2020-04-13
2496,155,9,2020-04-13
2497,21,9,2020-04-14
2498,32,8,2020-04-14
2499,4,5,2020-04-14
2500,78,4,2020-04-14
2501,145,10,2020-04-14
2502,112,10,2020-04-14
2503,144,5,2020-04-14
2504,196,4,2020-04-14
2505,139,10,2020-04-14
2506,167,6,2020-04-14
2507,87,7,2020-04-14
2508,36,8,2020-04-14
2509,184,8,2020-04-14
2510,176,5,2020-04-14
2511,23,2,2020-04-14
2512,162,9,2020-04-14
2513,13,7,2020-04-14
2514,139,6,2020-04-14
2515,23,3,2020-04-14
2516,68,10,2020-04-14
2517,92,6,2020-04-14
2518,53,4,2020-04-14
2519,152,5,2020-04-14
2520,74,4,2020-04-14
2521,75,8,2020-04-15
2522,69,6,2020-04-15
2523,12,9,2020-04-15
2524,27,5,2020-04-15
2525,35,9,2020-04-15
2526,172,5,2020-04-15
2527,84,8,2020-04-15
2528,171,7,2020-04-15
2529,1,8,2020-04-15
2530,13,5,2020-04-15
2531,144,5,2020-04-15
2532,148,6,2020-04-15
2533,147,8,2020-04-15
2534,162,5,2020-04-15
2535,109,6,2020-04-15
2536,108,1,2020-04-15
2537,100,5,2020-04-15
2538,36,6,2020-04-15
2539,168,8,2020-04-15
2540,22,7,2020-04-15
2541,16,7,2020-04-15
2542,18,5,2020-04-15
2543,175,9,2020-04-15
2544,30,9,2020-04-15
2545,169,10,2020-04-16
2546,196,3,2020-04-16
2547,51,5,2020-04-16
2548,92,8,2020-04-16
2549,183,4,2020-04-16
2550,93,5,2020-04-16
2551,166,7,2020-04-16
2552,174,7,2020-04-16
2553,157,8,2020-04-16
2554,57,9,2020-04-16
2555,100,9,2020-04-16
2556,32,4,2020-04-16
2557,145,7,2020-04-16
2558,133,6,2020-04-16
2559,3,8,2020-04-16
2560,145,7,2020-04-16
2561,177,8,2020-04-16
2562,198,7,2020-04-16
2563,135,9,2020-04-16
2564,102,5,2020-04-16
2565,20,5,2020-04-16
2566,15,7,2020-04-16
2567,108,5,2020-04-16
2568,98,7,2020-04-16
2569,45,9,2020-04-17
2570,178,7,2020-04-17
2571,1,7,2020-04-17
2572,133,7,2020-04-17
2573,134,4,2020-04-17
2574,172,8,2020-04-17
2575,54,4,2020-04-17
2576,162,3,2020-04-17
2577,91,6,2020-04-17
2578,141,7,2020-04-17
2579,171,6,2020-04-17
2580,2,4,2020-04-17
2581,106,8,2020-04-17
2582,68,1,2020-04-17
2583,83,7,2020-04-17
2584,67,8,2020-04-17
2585,197,4,2020-04-17
2586,54,5,2020-04-17
2587,46,6,2020-04-17
2588,45,6,2020-04-17
2589,176,6,2020-04-17
2590,3,7,2020-04-17
2591,129,6,2020-04-17
2592,46,7,2020-04-17
2593,4,9,2020-04-18
2594,173,6,2020-04-18
2595,161,4,2020-04-18
2596,124,8,2020-04-18
2597,42,3,2020-04-18
2598,103,7,2020-04-18
2599,67,7,2020-04-18
2600,43,8,2020-04-18
2601,78,7,2020-04-18
2602,66,6,2020-04-18
2603,183,3,2020-04-18
2604,68,8,2020-04-18
2605,135,8,2020-04-18
2606,142,5,2020-04-18
2607,99,6,2020-04-18
2608,107,8,2020-04-18
2609,127,6,2020-04-18
2610,198,4,2020-04-18
2611,128,10,2020-04-18
2612,70,9,2020-04-18
2613,112,8,2020-04-18
2614,47,8,2020-04-18
2615,59,7,2020-04-18
2616,191,5,2020-04-18
2617,6,8,2020-04-19
2618,43,7,2020-04-19
2619,38,5,2020-04-19
2620,73,10,2020-04-19
2621,195,9,2020-04-19
2622,68,8,2020-04-19
2623,82,2,2020-04-19
2624,86,5,2020-04-19
2625,54,6,2020-04-19
2626,190,3,2020-04-19
2627,86,4,2020-04-19
2628,51,7,2020-04-19
2629,145,3,2020-04-19
2630,4,10,2020-04-19
2631,157,9,2020-04-19
2632,11,7,2020-04-19
2633,100,2,2020-04-19
2634,69,7,2020-04-19
2635,188,8,2020-04-19
2636,162,9,2020-04-19
2637,121,7,2020-04-19
2638,164,2,2020-04-19
2639,41,4,2020-04-19
2640,46,1,2020-04-19
2641,112,9,2020-04-20
2642,83,10,2020-04-20
2643,72,7,2020-04-20
2644,12,5,2020-04-20
2645,187,8,2020-04-20
2646,68,7,2020-04-20
2647,27,6,2020-04-20
2648,32,9,2020-04-20
2649,146,7,2020-04-20
2650,78,7,2020-04-20
2651,141,8,2020-04-20
2652,73,8,2020-04-20
2653,164,10,2020-04-20
2654,181,9,2020-04-20
2655,159,8,2020-04-20
2656,89,9,2020-04-20
2657,94,8,2020-04-20
2658,120,9,2020-04-20
2659,62,8,2020-04-20
2660,16,2,2020-04-20
2661,149,5,2020-04-20
2662,192,7,2020-04-20
2663,28,10,2020-04-20
2664,147,7,2020-04-20
2665,189,7,2020-04-21
2666,147,7,2020-04-21
2667,89,3,2020-04-21
2668,16,5,2020-04-21
2669,90,9,2020-04-21
2670,166,8,2020-04-21
2671,157,2,2020-04-21
2672,119,9,2020-04-21
2673,198,7,2020-04-21
2674,98,5,2020-04-21
2675,131,7,2020-04-21
2676,93,4,2020-04-21
2677,146,7,2020-04-21
2678,183,2,2020-04-21
2679,184,8,2020-04-21
2680,168,4,2020-04-21
2681,100,7,2020-04-21
2682,59,7,2020-04-21
2683,37,7,2020-04-21
2684,129,9,2020-04-21
2685,184,4,2020-04-21
2686,56,8,2020-04-21
2687,77,7,2020-04-21
2688,107,7,2020-04-21
2689,85,5,2020-04-22
2690,175,8,2020-04-22
2691,174,8,2020-04-22
2692,185,8,2020-04-22
2693,138,10,2020-04-22
2694,173,3,2020-04-22
2695,57,7,2020-04-22
2696,37,7,2020-04-22
2697,66,7,2020-04-22
2698,149,10,2020-04-22
2699,33,5,2020-04-22
2700,108,8,2020-04-22
2701,125,9,2020-04-22
2702,15,8,2020-04-22
2703,13,7,2020-04-22
2704,106,5,2020-04-22
2705,171,5,2020-04-22
2706,95,4,2020-04-22
2707,137,10,2020-04-22
2708,87,5,2020-04-22
2709,177,7,2020-04-22
2710,68,8,2020-04-22
2711,152,7,2020-04-22
2712,135,5,2020-04-22
2713,44,5,2020-04-23
2714,174,7,2020-04-23
2715,32,8,2020-04-23
2716,133,7,2020-04-23
2717,179,2,2020-04-23
2718,122,7,2020-04-23
2719,67,5,2020-04-23
2720,160,7,2020-04-23
2721,137,6,2020-04-23
2722,168,7,2020-04-23
2723,31,6,2020-04-23
2724,100,8,2020-04-23
2725,192,5,2020-04-23
2726,3,7,2020-04-23
2727,62,2,2020-04-23
2728,20,6,2020-04-23
2729,167,6,2020-04-23
2730,112,7,2020-04-23
2731,78,7,2020-04-23
2732,21,8,2020-04-23
2733,151,8,2020-04-23
2734,157,6,2020-04-23
2735,125,7,2020-04-23
2736,89,7,2020-04-23
2737,64,6,2020-04-24
2738,106,8,2020-04-24
2739,82,3,2020-04-24
2740,50,5,2020-04-24
2741,8,7,2020-04-24
2742,188,10,2020-04-24
2743,185,5,2020-04-24
2744,3,8,2020-04-24
2745,115,7,2020-04-24
2746,198,7,2020-04-24
2747,173,1,2020-04-24
2748,21,1,2020-04-24
2749,66,6,2020-04-24
2750,85,9,2020-04-24
2751,43,8,2020-04-24
2752,169,7,2020-04-24
2753,40,4,2020-04-24
2754,93,5,2020-04-24
2755,105,3,2020-04-24
2756,116,4,2020-04-24
2757,32,6,2020-04-24
2758,161,7,2020-04-24
2759,124,7,2020-04-24
2760,80,9,2020-04-24
2761,96,7,2020-04-25
2762,193,8,2020-04-25
2763,158,7,2020-04-25
2764,156,9,2020-04-25
2765,117,5,2020-04-25
2766,4,6,2020-04-25
2767,134,5,2020-04-25
2768,118,8,2020-04-25
2769,98,6,2020-04-25
2770,121,5,2020-04-25
2771,148,8,2020-04-25
2772,18,7,2020-04-25
2773,163,10,2020-04-25
2774,170,9,2020-04-25
2775,85,8,2020-04-25
2776,105,4,2020-04-25
2777,82,6,2020-04-25
2778,193,9,2020-04-25
2779,82,7,2020-04-25
2780,153,7,2020-04-25
2781,66,3,2020-04-25
2782,140,6,2020-04-25
2783,161,8,2020-04-25
2784,52,9,2020-04-25
2785,46,5,2020-04-26
2786,55,6,2020-04-26
2787,151,8,2020-04-26
2788,13,4,2020-04-26
2789,33,8,2020-04-26
2790,101,8,2020-04-26
2791,57,7,2020-04-26
2792,45,5,2020-04-26
2793,66,7,2020-04-26
2794,126,6,2020-04-26
2795,80,6,2020-04-26
2796,98,5,2020-04-26
2797,180,7,2020-04-26
2798,140,5,2020-04-26
2799,23,7,2020-04-26
2800,40,7,2020-04-26
2801,195,8,2020-04-26
2802,148,8,2020-04-26
2803,20,9,2020-04-26
2804,2,7,2020-04-26
2805,43,4,2020-04-26
2806,64,5,2020-04-26
2807,81,4,2020-04-26
2808,150,2,2020-04-26
2809,115,6,2020-04-27
2810,196,9,2020-04-27
2811,82,3,2020-04-27
2812,26,9,2020-04-27
2813,30,5,2020-04-27
2814,5,7,2020-04-27
2815,158,7,2020-04-27
2816,68,7,2020-04-27
2817,198,3,2020-04-27
2818,28,7,2020-04-27
2819,23,7,2020-04-27
2820,26,9,2020-04-27
2821,36,8,2020-04-27
2822,17,3,2020-04-27
2823,112,8,2020-04-27
2824,54,3,2020-04-27
2825,72,8,2020-04-27
2826,146,7,2020-04-27
2827,112,9,2020-04-27
2828,111,9,2020-04-27
2829,57,7,2020-04-27
2830,139,10,2020-04-27
2831,186,10,2020-04-27
2832,44,7,2020-04-27
2833,74,4,2020-04-28
2834,49,8,2020-04-28
2835,197,8,2020-04-28
2836,10,9,2020-04-28
2837,125,7,2020-04-28
2838,97,9,2020-04-28
2839,197,7,2020-04-28
2840,57,3,2020-04-28
2841,113,9,2020-04-28
2842,94,6,2020-04-28
2843,191,9,2020-04-28
2844,101,1,2020-04-28
2845,198,7,2020-04-28
2846,32,8,2020-04-28
2847,58,4,2020-04-28
2848,137,6,2020-04-28
2849,89,6,2020-04-28
2850,124,10,2020-04-28
2851,34,7,2020-04-28
2852,45,6,2020-04-28
2853,94,5,2020-04-28
2854,65,5,2020-04-28
2855,48,6,2020-04-28
2856,152,7,2020-04-28
2857,135,4,2020-04-29
2858,45,5,2020-04-29
2859,129,8,2020-04-29
2860,32,6,2020-04-29
2861,87,5,2020-04-29
2862,188,3,2020-04-29
2863,131,7,2020-04-29
2864,72,7,2020-04-29
2865,117,7,2020-04-29
2866,164,7,2020-04-29
2867,110,3,2020-04-29
2868,165,8,2020-04-29
2869,80,3,2020-04-29
2870,142,8,2020-04-29
2871,43,10,2020-04-29
2872,185,8,2020-04-29
2873,162,8,2020-04-29
2874,164,1,2020-04-29
2875,32,10,2020-04-29
2876,198,10,2020-04-29
2877,2,6,2020-04-29
2878,28,7,2020-04-29
2879,50,1,2020-04-29
2880,147,8,2020-04-29
2881,107,10,2020-04-30
2882,9,7,2020-04-30
2883,72,7,2020-04-30
2884,198,3,2020-04-30
2885,83,2,2020-04-30
2886,163,6,2020-04-30
2887,131,7,2020-04-30
2888,189,8,2020-04-30
2889,54,7,2020-04-30
2890,57,6,2020-04-30
2891,180,9,2020-04-30
2892,158,7,2020-04-30
2893,160,6,2020-04-30
2894,33,9,2020-04-30
2895,101,6,2020-04-30
2896,117,6,2020-04-30
2897,1,5,2020-04-30
2898,101,8,2020-04-30
2899,43,10,2020-04-30
2900,41,6,2020-04-30
2901,24,7,2020-04-30
2902,128,5,2020-04-30
2903,157,6,2020-04-30
2904,42,7,2020-04-30
2905,186,9,2020-05-01
2906,145,6,2020-05-01
2907,137,7,2020-05-01
2908,176,7,2020-05-01
2909,124,9,2020-05-01
2910,26,8,2020-05-01
2911,62,7,2020-05-01
2912,149,9,2020-05-01
2913,11,8,2020-05-01
2914,38,5,2020-05-01
2915,53,2,2020-05-01
2916,53,6,2020-05-01
2917,196,9,2020-05-01
2918,50,10,2020-05-01
2919,56,5,2020-05-01
2920,100,7,2020-05-01
2921,63,8,2020-05-01
2922,111,9,2020-05-01
2923,155,8,2020-05-01
2924,27,5,2020-05-01
2925,99,8,2020-05-01
2926,181,6,2020-05-01
2927,44,7,2020-05-01
2928,182,7,2020-05-01
2929,199,8,2020-05-02
2930,187,6,2020-05-02
2931,15,8,2020-05-02
2932,49,2,2020-05-02
2933,40,10,2020-05-02
2934,4,9,2020-05-02
2935,156,7,2020-05-02
2936,83,9,2020-05-02
2937,63,6,2020-05-02
2938,68,4,2020-05-02
2939,69,8,2020-05-02
2940,9,7,2020-05-02
2941,145,6,2020-05-02
2942,29,2,2020-05-02
2943,140,5,2020-05-02
2944,39,7,2020-05-02
2945,100,5,2020-05-02
2946,13,8,2020-05-02
2947,189,7,2020-05-02
2948,48,7,2020-05-02
2949,99,6,2020-05-02
2950,53,6,2020-05-02
2951,177,4,2020-05-02
2952,99,3,2020-05-02
2953,148,10,2020-05-03
2954,14,6,2020-05-03
2955,176,4,2020-05-03
2956,64,2,2020-05-03
2957,188,5,2020-05-03
2958,194,5,2020-05-03
2959,162,5,2020-05-03
2960,68,9,2020-05-03
2961,95,9,2020-05-03
2962,40,3,2020-05-03
2963,113,8,2020-05-03
2964,12,4,2020-05-03
2965,128,9,2020-05-03
2966,172,9,2020-05-03
2967,57,6,2020-05-03
2968,32,5,2020-05-03
2969,139,7,2020-05-03
2970,63,8,2020-05-03
2971,1,7,2020-05-03
2972,133,7,2020-05-03
2973,131,7,2020-05-03
2974,200,9,2020-05-03
2975,93,4,2020-05-03
2976,125,8,2020-05-03
2977,71,8,2020-05-04
2978,42,3,2020-05-04
2979,142,7,2020-05-04
2980,49,9,2020-05-04
2981,42,8,2020-05-04
2982,161,2,2020-05-04
2983,116,9,2020-05-04
2984,108,7,2020-05-04
2985,85,6,2020-05-04
2986,162,7,2020-05-04
2987,93,5,2020-05-04
2988,14,9,2020-05-04
2989,193,8,2020-05-04
2990,179,10,2020-05-04
2991,138,9,2020-05-04
2992,13,6,2020-05-04
2993,91,6,2020-05-04
2994,19,9,2020-05-04
2995,44,1,2020-05-04
2996,77,4,2020-05-04
2997,9,10,2020-05-04
2998,41,4,2020-05-04
2999,52,4,2020-05-04
3000,83,7,2020-05-04
3001,26,8,2020-05-05
3002,54,4,2020-05-05
3003,80,4,2020-05-05
3004,125,4,2020-05-05
3005,191,8,2020-05-05
3006,79,6,2020-05-05
3007,196,5,2020-05-05
3008,194,4,2020-05-05
3009,77,4,2020-05-05
3010,73,3,2020-05-05
3011,121,4,2020-05-05
3012,155,7,2020-05-05
3013,87,10,2020-05-05
3014,100,4,2020-05-05
3015,25,8,2020-05-05
3016,57,2,2020-05-05
3017,28,6,2020-05-05
3018,143,9,2020-05-05
3019,71,6,2020-05-05
3020,54,7,2020-05-05
3021,146,4,2020-05-05
3022,118,8,2020-05-05
3023,87,9,2020-05-05
3024,188,9,2020-05-05
3025,129,4,2020-05-06
3026,59,5,2020-05-06
3027,27,9,2020-05-06
3028,56,2,2020-05-06
3029,71,8,2020-05-06
3030,48,7,2020-05-06
3031,81,5,2020-05-06
3032,83,7,2020-05-06
3033,152,8,2020-05-06
3034,62,4,2020-05-06
3035,128,8,2020-05-06
3036,112,10,2020-05-06
3037,166,6,2020-05-06
3038,60,4,2020-05-06
3039,40,5,2020-05-06
3040,38,2,2020-05-06
3041,77,6,2020-05-06
3042,61,9,2020-05-06
3043,176,7,2020-05-06
3044,4,1,2020-05-06
3045,2,8,2020-05-06
3046,114,9,2020-05-06
3047,95,10,2020-05-06
3048,139,8,2020-05-06
3049,197,8,2020-05-07
3050,145,4,2020-05-07
3051,52,7,2020-05-07
3052,137,8,2020-05-07
3053,141,8,2020-05-07
3054,184,4,2020-05-07
3055,121,9,2020-05-07
3056,26,4,2020-05-07
3057,7,8,2020-05-07
3058,170,7,2020-05-07
3059,57,6,2020-05-07
3060,156,10,2020-05-07
3061,8,4,2020-05-07
3062,134,8,2020-05-07
3063,124,7,2020-05-07
3064,81,7,2020-05-07
3065,88,7,2020-05-07
